mistura1,mistura2,mistura3,mistura4,mistura5
-4.3580306631891155,5.77783802408565,-4.773945117429446,-5.988545265687408,-0.5405259770390283
-0.7292952601503434,2.4957356552577856,-4.9135739246559815,-3.983698349320335,-3.6659673352861986
-5.115498676262809,5.231743590063665,0.7754700241981048,-1.083897563793388,0.16310326302796366
-2.3734455423844616,7.949516543973127,-14.731263179158518,-13.389559916816877,-6.040481186225439
4.172436598148971,7.893410351818427,-15.347663949579186,-12.815094353597537,-3.9603288409985673
-0.14031358413577705,3.884969299538558,-2.09613940014878,-2.554515961501554,-2.0845523057181605
-1.3945840292121205,1.6545659426036097,-2.9049004438712496,-3.196728183056563,-0.647391180623864
-0.6620088256060701,1.4533505667839837,-7.5582273747064725,-6.525231834201231,-1.3798526424688942
-1.8400792131003734,6.502569291489616,-11.507270983099081,-10.282268070269948,-4.56327579642653
-0.3138961316035515,3.59922168154372,-9.74088550666566,-8.96374105881453,-0.19377728816595913
3.763758547468907,1.7992924632024487,-11.021228266074404,-8.188846481573592,-2.303971872504024
-1.2894444647199743,3.831877064837631,-3.5078835029820348,-3.544224228571441,-2.591592618125318
1.2720712470188777,5.030276745337444,-23.674508321486613,-17.874288547330554,-9.607820243246039
0.5725951405314849,3.872947361842196,-9.31044033330642,-7.863422694747614,-5.753746855046041
-4.475639623540081,4.251239011208702,-9.820452422316608,-9.165314876942181,-3.7645257705889916
-5.110529516544254,4.9425274451494685,-1.2322646638621577,-2.953595848564475,-1.8655227755956356
-2.001030601330326,3.1685112804327473,1.0861129744482763,-0.6919659472860067,2.288389928951247
-5.1690061182279345,3.8647223214949213,5.073746654352401,1.230957447329531,4.240051446968997
-5.4310359023001595,4.598374636664439,-4.387079872892315,-5.3004846656054365,-2.996408653395971
-1.0424554779885467,4.195717329608742,-10.445184121917524,-8.473802534467719,-5.1497154452443645
-4.330424453880606,9.768496122595463,-13.317492238596172,-14.110474460280923,-0.18210944504933232
-2.750218164981399,4.2121931810236255,-5.103741091697964,-5.47789080735247,-3.0492535608614584
0.22703747384571024,5.082865847017532,-7.229098331462814,-6.366430324813852,-5.719847940009374
-5.921505477582096,7.10106007004583,-2.2547310601750215,-5.191761965496217,1.5707184290508016
1.2606020714341135,0.999988417558505,-5.818657189886584,-5.451690211995126,0.3848170034235977
-2.4252962209321627,6.5740349796491175,-6.456977596074308,-6.859984247491596,-3.4114604636253922
-2.512749895943511,3.853963701711572,-4.706478955281506,-5.136041375639165,0.7698268342343874
1.1748222791932454,3.055077411682441,-6.76653998333356,-5.693642600649962,-0.9207704576243058
-0.17400470341077687,3.126796099140666,-5.477155818484899,-4.165954896712626,-3.698320298179157
-0.5226446797368819,4.342476040988108,-19.35142412507044,-15.805424278824617,-5.8480060810498635
-1.025007438159669,2.955173288638561,-8.915711804257235,-7.520360146624837,-4.257562393917226
1.302572758182144,2.4939995344053685,-6.743169524206904,-5.4455742593690575,-2.108940409346033
-0.7447516349526025,3.993737887103976,-1.4572144786852157,-2.794506896290582,0.7185341247804115
-2.4541253325199137,4.998818613427318,-6.876679702912748,-6.872168700772158,-1.16772707840537
2.2491229004140503,5.175440345419994,-2.812002334012889,-1.6100776782372606,-4.198187401666883
1.7006577376871617,3.068451331302012,-7.385448889902354,-6.389591323945838,-1.0532929180144364
5.4882398468073195,2.0230772704551767,-13.510299632751462,-8.53665863650866,-8.726845676952992
-2.6905894989691475,8.927211945140744,-15.454319901640275,-13.576757530867994,-6.891166814936383
-2.5754575202127126,5.351956552217496,-10.249561865891682,-8.423733260938752,-5.989710872573056
-0.09022943674979306,5.995926262152507,-9.677401610855975,-9.355934476424409,-3.3580139263226134
-2.048483322017969,8.111909158337955,-15.47127257805004,-14.047782927722762,-3.5654370994206377
0.017355944405867935,3.32073453318555,-13.99583535234239,-10.313984274130783,-9.202496696304895
