mistura1,mistura2,mistura3
0.21890133566804232,0.12324437192840804,0.4837182021968167
0.2074355173851593,0.10624449439246778,0.47183092860927756
0.22196130447892398,0.0731719261170875,0.4334988289085931
0.22395904646545517,0.07133549355332187,0.4346673007731348
0.20445303649847676,0.0906262333863878,0.4666325139015155
0.19700490119120762,0.12002600091766104,0.5024509336396664
0.19722646439594885,0.13886212135600676,0.5277216134332283
0.20193589067513948,0.1627527199628315,0.5573442013817703
0.20334157628484448,0.16780713723679885,0.5665467402240809
0.19690582433855047,0.15677998983184505,0.556001834009156
0.20279936337139354,0.16688888876320393,0.5695562880021603
0.20361299260427232,0.17883415587490414,0.5867928938222399
0.20107303770429016,0.17975233996507486,0.5886339697357774
0.20420504898109854,0.17194330603717123,0.5787588268444709
0.2022571504579426,0.165970640289609,0.5725658357802397
0.1933312870750417,0.14805257866349802,0.5588374862791629
0.18635332221529677,0.13610718278494932,0.5513021278423172
0.1838632107786899,0.12921626856379212,0.5481186845561654
0.18332099786523895,0.1282980200901972,0.5511282323342447
0.18137309934208304,0.12232535434263496,0.5449352412700135
0.1808308864286321,0.12140710586904001,0.5479447890480927
0.18028867351518116,0.12048885739544508,0.5509543368261721
0.18228641550171235,0.11865242483167945,0.552122808690714
0.18423431402486828,0.12462509057924168,0.5583157997549452
0.1906700659711623,0.13565223798419548,0.56886070596987
0.18813011107118013,0.13657042207436618,0.5707017818834077
0.1940236501040232,0.14667932100572506,0.584256235876412
0.19148369520404107,0.14759750509589575,0.5860973117899496
0.192025908117492,0.14851575356949068,0.5830877640118702
0.192025908117492,0.14851575356949068,0.5830877640118702
0.198461660063786,0.15954290097444448,0.5936326702267951
0.1978696036869598,0.1664337508121774,0.601666737204564
0.19732739077350886,0.16551550233858248,0.6046762849826434
0.19927528929666477,0.1714881680861447,0.6108692760468747
0.19678517786005792,0.16459725386498752,0.6076858327607227
0.19488712280027726,0.1508154898060974,0.5964683224968019
0.19488712280027726,0.1508154898060974,0.5964683224968019
0.19239701136367038,0.14392457558494026,0.59328487921065
