mistura1,mistura2,mistura3
-0.13079199499639566,-2.759927049008257,-4.3290957204446086
-1.042654503853607,-1.5699215075465143,0.651817946298485
-0.99139874793889,-0.7002446758061828,-2.421389416867666
-0.5860190252706572,-0.6975503171654708,-0.7614238570142685
-0.9963536211934692,-2.6152852579015815,-2.083925305067301
0.5357575962102752,2.702326251000186,3.1886290122789385
1.1337410256899187,0.1335005412025353,-0.8199167890292783
-0.14599059282994722,-1.2125396224603413,-1.5415925442066976
0.05809527445662576,-0.5825152206393155,-1.170163488111208
0.3795835602779528,-0.3293283691313915,-1.0779229981358511
-0.6552122810424706,0.6805384148553689,1.8221065755096253
0.6548110724350502,-0.23136990665118506,-0.11480567290939762
0.8800047159967644,2.734972326577031,2.1530432196152853
0.30384693862920914,-0.3861274629233095,0.3564294838500208
0.24112920809792993,3.177291573549503,3.847930817918831
-0.42051055559842415,2.3143807527280496,3.5731677504170722
-0.13646524678258765,-2.1147166716609296,-1.7420749304455536
1.213947500874985,2.7292180701454827,1.9070917322465233
-1.2690203714449477,-1.9947698328004124,-2.429768688970573
-0.035867785525553766,1.9625804836323613,2.9870661982107083
0.40735439335923745,-1.133683285928964,-0.8140283642464372
-0.016497728048524497,2.5860441598924235,2.9299653720430827
1.7789941233578295,1.8301622622501683,1.6438076000136694
-0.1521472669382042,1.7754331239122212,3.335828029426558
1.0715212277737938,1.7559473493336084,1.0783780417865838
-0.6765610011841641,-1.2410809791261297,-0.6596733390416141
-0.41401968222099417,-2.646974154303249,-3.0856212680183313
-0.5150833364670003,-0.4126883525781667,-0.5244683084283641
-0.9060206889998416,-2.208094116563356,-1.1426304641120557
0.299717126235455,0.9848106008754317,1.8457196994496943
-1.0673624453795314,-0.8934157510194359,0.12265175091566556
1.2442915946441182,2.4183375174919552,3.6584306176676575
-0.055215322099405,0.9740628731854363,1.1475593461771314
0.39837134412867625,1.8584322050109094,2.667737954073528
-1.3312506602507141,-1.9332396347939194,-2.0925749070176978
-0.985143908021977,2.729467819965063,3.738518177162637
0.7342255654303578,2.650687387057311,2.6603006342900546
1.5235061639657412,-0.6664147013362696,-1.1399510058726532
0.6369995859267781,0.32424269972913045,0.7595765582833842
0.6267950876360692,1.809351633127156,1.0538754115559756
-1.1056228647113664,-2.409308998401288,-0.3248048549441835
0.158745617480086,0.2459351134009249,-0.7663903145801976
0.3208996865966888,-0.46115138052399063,-1.8287995007321745
-1.6275284885846737,-2.149035521787915,-0.7906670179915686
0.3490845913114629,-1.2532705012715526,-0.7523613999399713
-0.48092891433063895,-2.9443828281686715,-2.5846732734552904
-0.5638608379943094,-3.2040935349045516,-2.8503312908728278
-0.43918326893805454,-2.3224062889547277,-2.519852013811128
1.056907054589397,3.026854722146873,2.2276355932195613
0.5237315318882599,0.126448272409767,0.05515464633717921
1.4024603628567207,2.857838376481728,2.14501031486918
-0.49824939576359745,-0.556664548339615,0.4881529314121404
-0.725076867913837,-0.9777032354584181,-1.0322950988550392
0.19231094880228922,0.20686159335348056,-0.6425369052750686
0.9275371848217602,-0.655931301815825,-1.3559636067638532
-1.643136858774899,-2.208906370742048,-1.5923305646630306
-0.5927546181623916,1.3335306337871526,1.1459226071629933
-0.3437939778506903,-1.5759802260743345,-2.502096046523606
0.23687025813082796,0.6595692284982273,0.9185428803887179
0.37682931099100436,0.8170975536222473,1.055414342786594
-0.4632788873941154,-2.0583221559823497,-2.7016828219410423
-0.9509731536051625,-2.509755352170982,-3.027592574634586
1.4907162637805842,1.3072657447380582,1.2521596371472048
-0.9165395817803046,0.4690040020768429,-0.6136615460173068
-1.2198712159535399,-2.1681747595540375,-3.48219203449515
1.0156866778761455,3.2071865982095074,2.6231133389172663
-1.913389054010608,-2.2593430359111735,-2.1858061203347625
0.23062073462789417,1.1565518658198402,1.553168933486375
1.833126757189602,2.2121585705828988,3.407549742421633
-0.623267503865758,-1.7946601476451685,-0.9991683784757068
-0.5392630858479128,-2.1960250320440466,-2.490908075370672
-1.5658188483523787,-2.007064312754554,-1.8146336422878857
-0.6514602711184212,-0.8194126765595996,-1.7226915902255324
-1.0331154575587267,-2.3382943126626157,-2.358196805457872
0.21592779076116417,1.3126490829678632,1.141487049368445
-0.08417789529988441,-3.0422164574143444,-3.118971110083863
0.49430703376426643,0.12052355916453351,-0.8371492412933187
0.19517976611352655,3.1645631968618875,4.057925741426002
0.5715491508468401,1.4961325101837304,3.043852886246718
0.5666546645409019,0.6107450095752064,0.41045538929131364
0.2979727988485808,-1.54133926219506,-1.4508503031352988
1.174439071511584,0.2231256996355469,0.5702486689224752
-0.5482628936063887,0.4963580201852251,0.3394671036396597
-0.7030288238964257,-0.31292915355032086,0.08573291548253556
-1.549985374215685,-1.9582595876713833,-1.7326831839804009
0.6030500433564501,2.387160559269668,2.6269476848330617
0.30916392882391275,-0.23410679743727617,-1.1293807700407705
0.029355085991866963,-2.0973067671103056,-2.373742478544568
-0.3807912012843437,-0.9044508663274039,-0.41750626735613455
-0.5784148005487061,-0.7880338498931442,0.7213886400746075
0.616429835244433,1.7352513205142825,2.733939425353407
-0.374462476156607,1.1145695847090735,3.5202124916854127
1.9945372630847582,1.3310763576810622,0.1312848799229419
-2.1333851890021323,-2.8066998927347444,-1.6645379493128694
-0.07228528193596126,-0.5969846027905147,-0.47567066973248157
0.9708284858836979,-1.1002044052499338,0.6126533145185263
-0.8391330249715048,-2.741464393974209,-3.660699401489386
-0.48419926540566377,-1.2221277522522855,-2.0724374807185506
0.3685198580168152,1.8097576820240149,1.352028835549117
-0.5441896471833256,-1.671217300267314,-3.837586079255591
1.0320275404056962,0.01678628613516064,-0.8249510088661227
-1.8934897045642385,-1.0393921161914492,-1.3431996700878304
0.0030472757011903175,-3.366467219299945,-3.6863509309061344
-1.483728972706306,-1.3232539480424979,-0.7040050847226011
0.513377809176767,2.522201177806472,4.571048827634002
0.1896846256473011,1.7149571300787356,2.835672607221311
1.3740772821961105,2.7970776687119567,2.1840307200324167
-0.935000421613295,0.5105521848345353,-0.015920369177223958
-0.5440691361357334,-2.60092992087868,-2.304700758362989
1.588951890099204,0.12734630014639375,-1.6606013725336066
-1.226783239084932,-0.3876115638402207,1.757308748894792
0.643984193049185,1.7772773637622379,2.991333595743414
-1.1624403071858644,-2.183675362161996,-2.588130569881879
0.4893444357935218,0.22978389930710505,-1.5889410563843944
-0.8700935461733775,-2.453442315535663,-1.1805712463457774
-0.7479907405786651,-0.8910795074614488,-0.8942362748984598
0.6164379582382967,1.0419398630697394,2.2202490386146483
1.3414594772308623,-0.19522437857907865,-2.222204289098521
-0.28736621038393023,-0.5710600717973782,-1.1543520106173202
0.2557934492085199,-0.8126128774881064,-1.000461373527768
-0.9247072667465767,0.04474720031805332,0.38704433482011086
0.009042113872628458,2.06567627511324,1.9040336221231533
0.9988702775818692,2.132176568033753,2.732954684068893
2.0135434660526648,2.6764538045972817,1.3601980328736902
0.8200485800010718,1.6979261022594379,1.53610769747165
-0.5861567193037758,-1.079432409765885,-0.9267554113731585
0.3022092102712701,1.0258474166797016,1.5835498498596972
-1.032239336608116,-0.25398958347136197,0.7390005897436757
0.059601204165559675,-1.3727765068937288,-2.6966030515138386
1.4608531864283214,2.2292616027271426,0.5616698009541305
-1.386551480174455,-3.005283090704196,-1.7229137029243615
0.4478553943787976,2.4798238275102595,3.0135728095163747
0.19915649566608604,-0.12167515722432427,-0.9425787072580717
-0.22472764992291655,0.5748925423479637,2.262117948042166
0.257786385028343,0.9592016081745378,1.1264353248750922
1.9819533306747361,1.6393455779645494,2.4151680164719767
0.10221195104221299,0.8746361912083437,1.031110320940764
-0.29065098471467193,0.29546659663040065,2.469422557089376
-1.523106638876739,-2.899413035937239,-1.086280788922927
0.5530015642097013,-0.0038031799616699614,-0.4241620660384462
-0.9467744322170126,-2.3162775663169937,-1.3791329916493063
-0.038077075227459026,1.4474001452859844,2.299981727077097
0.6908437953649691,-0.5553784020687084,0.5072210453901813
1.4109618174318683,0.991527711845557,-0.2685109488939603
-1.3943741151361893,-2.8122433435636993,-2.0868009150372666
-2.1802375827132647,-2.3403043059749042,-0.934242670563519
1.3255295088316725,1.4937865112173192,-0.4562369653806295
-1.1300315460466728,-2.16955221124384,-3.2897371113331015
-0.05781925481886475,-2.319576792997488,-4.644463541993326
-2.208134815845401,-2.4479368034110713,-2.3637770749215634
1.3859174082163033,2.4040560711369214,3.015266693413633
-0.5202894697750508,1.3787274264866105,3.2218801553182237
0.17149447161351072,-1.0824583749192844,-1.2132011537237557
-0.6201895134782508,-1.624217216454376,-0.04209917976938368
-0.7256549960686781,-0.3691179870020626,-1.560690008507193
0.5175814125800856,2.1673771029232984,0.6188037871369085
0.7728211274224007,0.8354032005730541,0.6545159788012643
-0.6099871848539832,-2.0325502222636516,-1.7435423439753506
-0.26445991642870215,-2.1145419400908487,-2.358060866666591
0.768041091208668,-2.425280903079249,-5.051390044780239
-0.682320724174429,1.3636978415808836,1.678585993978522
1.7530821843450897,1.5373865358508851,-0.09033229336636076
-0.4918207197670126,-1.6126048870422829,-1.0192292343084104
-1.5846332483429646,-2.79386216331291,-2.3228231126176038
-1.5618420508030122,-2.01390849322497,-2.736107646324955
0.8781291445365608,3.014862952402961,2.6498301123649277
0.3369717346304282,-1.2139487766192816,-2.537713278175058
0.4609619696669071,1.6846800538323827,1.7124215101152873
1.0943842782116435,0.1819983349523771,0.8110420773520656
-1.03818814584999,-0.14865287429826052,-0.8209603216720694
-0.6622787212992395,-1.9081820703540753,-1.466631536747854
-1.4900960785838595,-1.8891659559465732,-2.2106171507433996
0.5736604865534735,0.8011869237423492,-0.052674189775598394
1.1348832180263626,1.490510195265484,1.236311015655515
0.15653158286382804,1.2176032678528903,0.3120777389924749
-1.5499635375974983,0.9239857755011299,0.9891360651456402
-0.6155970563002726,-2.5565818122446,-3.906120147444328
0.9420392320405914,2.291785926911979,4.262134662844164
0.8504836552332831,1.7168851063546657,1.724189561173369
0.4855161133557173,-1.3876520875457103,-2.4258741202929524
0.23033724765041594,3.1247056982749264,3.6989490641422917
0.6585232442387476,0.48771307425092336,0.23802236327160878
0.9666876581318775,0.27465937450793976,-0.2087798043959437
